"","Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"174",NA,30,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"175",NA,38,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"176",NA,43,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"177",NA,42,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"178",NA,40,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"179",NA,45,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"180",NA,43,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"181",NA,45,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"182",NA,40,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"183",NA,40,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"184",9-01-20,42,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"185",9-02-20,30,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"186",9-03-20,31,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"187",9-04-20,32,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"188",9-05-20,39,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"189",9-06-20,42,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"190",9-07-20,44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"191",9-08-20,44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"192",9-09-20,16,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"193",NA,58,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"194",NA,44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"195",NA,44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"196",NA,30,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"197",NA,18,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"198",NA,25,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"199",NA,24,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"200",NA,26,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"201",NA,27,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"202",NA,36,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"203",NA,29,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"204",10-01-20,40,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"205",10-02-20,40,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"206",10-03-20,34,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"207",10-04-20,35,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"208",10-05-20,36,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"209",10-06-20,40,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"210",10-07-20,40,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"211",10-08-20,31,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"212",10-09-20,25,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"213",10-10-20,16,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"214",10-11-20,24,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"215",10-12-20,33,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"216",NA,31,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
